manifest_id,manifest_row_id,sampling_seed,selection_reason,source_window_id,cik,year,quarter,form,filename,path,sic,ff12_code,ff12_name,industry_metadata_source
expansion_2024_batch_02,688836b737a54feb,20260308,quarter_round_robin,active_2021_2024,16058,2024,3,10-K,20240808_10-K_edgar_data_16058_0000016058-24-000132.txt,2024/QTR3/20240808_10-K_edgar_data_16058_0000016058-24-000132.txt,,12,Other,unknown
expansion_2024_batch_02,4e927742ae7b41af,20260308,quarter_round_robin,active_2021_2024,1606757,2024,3,10-K,20240823_10-K_edgar_data_1606757_0001606757-24-000024.txt,2024/QTR3/20240823_10-K_edgar_data_1606757_0001606757-24-000024.txt,,12,Other,unknown
expansion_2024_batch_02,eecc47edf93eb63a,20260308,quarter_round_robin,active_2021_2024,1618673,2024,3,10-K,20240814_10-K_edgar_data_1618673_0000950170-24-097033.txt,2024/QTR3/20240814_10-K_edgar_data_1618673_0000950170-24-097033.txt,,12,Other,unknown
expansion_2024_batch_02,ecb144332b5319d1,20260308,quarter_round_robin,active_2021_2024,1618732,2024,3,10-K,20240919_10-K_edgar_data_1618732_0000950170-24-108159.txt,2024/QTR3/20240919_10-K_edgar_data_1618732_0000950170-24-108159.txt,,12,Other,unknown
expansion_2024_batch_02,4eebbb409d377b6e,20260308,quarter_round_robin,active_2021_2024,1368458,2024,4,10-K,20241114_10-K_edgar_data_1368458_0000950170-24-127217.txt,2024/QTR4/20241114_10-K_edgar_data_1368458_0000950170-24-127217.txt,,12,Other,unknown
expansion_2024_batch_02,7bc3b92b0f55de59,20260308,quarter_round_robin,active_2021_2024,1376986,2024,4,10-K,20241114_10-K_edgar_data_1376986_0001376986-24-000029.txt,2024/QTR4/20241114_10-K_edgar_data_1376986_0001376986-24-000029.txt,,12,Other,unknown
expansion_2024_batch_02,d7d24adaf382b0ac,20260308,quarter_round_robin,active_2021_2024,1377789,2024,4,10-K,20241004_10-K_edgar_data_1377789_0001377789-24-000043.txt,2024/QTR4/20241004_10-K_edgar_data_1377789_0001377789-24-000043.txt,,12,Other,unknown
expansion_2024_batch_02,d49549b9e25ca5f4,20260308,quarter_round_robin,active_2021_2024,1378590,2024,4,10-K,20241226_10-K_edgar_data_1378590_0001437749-24-038328.txt,2024/QTR4/20241226_10-K_edgar_data_1378590_0001437749-24-038328.txt,,12,Other,unknown
expansion_2024_batch_02,3cc8d6070ad9ba48,20260308,quarter_round_robin,active_2021_2024,1381871,2024,4,10-K,20241009_10-K_edgar_data_1381871_0001213900-24-086614.txt,2024/QTR4/20241009_10-K_edgar_data_1381871_0001213900-24-086614.txt,,12,Other,unknown
expansion_2024_batch_02,84e7b6caed2b1385,20260308,quarter_round_robin,active_2021_2024,1385157,2024,4,10-K,20241112_10-K_edgar_data_1385157_0001558370-24-015227.txt,2024/QTR4/20241112_10-K_edgar_data_1385157_0001558370-24-015227.txt,,12,Other,unknown
expansion_2024_batch_02,2a453307242b86ba,20260308,quarter_round_robin,active_2021_2024,1403161,2024,4,10-K,20241113_10-K_edgar_data_1403161_0001403161-24-000058.txt,2024/QTR4/20241113_10-K_edgar_data_1403161_0001403161-24-000058.txt,,12,Other,unknown
expansion_2024_batch_02,90b3079ffdfb25a4,20260308,quarter_round_robin,active_2021_2024,1406587,2024,4,10-K,20241119_10-K_edgar_data_1406587_0001406587-24-000118.txt,2024/QTR4/20241119_10-K_edgar_data_1406587_0001406587-24-000118.txt,,12,Other,unknown
expansion_2024_batch_02,1f2fb5d733b29b96,20260308,quarter_round_robin,active_2021_2024,1414932,2024,4,10-K,20241119_10-K_edgar_data_1414932_0001414932-24-000016.txt,2024/QTR4/20241119_10-K_edgar_data_1414932_0001414932-24-000016.txt,,12,Other,unknown
expansion_2024_batch_02,06e57b311effb984,20260308,quarter_round_robin,active_2021_2024,1417398,2024,4,10-K,20241119_10-K_edgar_data_1417398_0001417398-24-000256.txt,2024/QTR4/20241119_10-K_edgar_data_1417398_0001417398-24-000256.txt,,12,Other,unknown
expansion_2024_batch_02,32ef4b1822e40b73,20260308,quarter_round_robin,active_2021_2024,1422892,2024,4,10-K,20241015_10-K_edgar_data_1422892_0001213900-24-087619.txt,2024/QTR4/20241015_10-K_edgar_data_1422892_0001213900-24-087619.txt,,12,Other,unknown
expansion_2024_batch_02,cb9a9bc2a5b8b9bb,20260308,quarter_round_robin,active_2021_2024,1435064,2024,4,10-K,20241230_10-K_edgar_data_1435064_0001493152-24-052491.txt,2024/QTR4/20241230_10-K_edgar_data_1435064_0001493152-24-052491.txt,,12,Other,unknown
expansion_2024_batch_02,12dc8a3659ef433a,20260308,quarter_round_robin,active_2021_2024,1463208,2024,4,10-K,20241206_10-K_edgar_data_1463208_0001493152-24-048930.txt,2024/QTR4/20241206_10-K_edgar_data_1463208_0001493152-24-048930.txt,,12,Other,unknown
expansion_2024_batch_02,e05a6a2e581c466e,20260308,quarter_round_robin,active_2021_2024,1467373,2024,4,10-K,20241010_10-K_edgar_data_1467373_0001467373-24-000278.txt,2024/QTR4/20241010_10-K_edgar_data_1467373_0001467373-24-000278.txt,,12,Other,unknown
expansion_2024_batch_02,b5a41d3aed5e6554,20260308,quarter_round_robin,active_2021_2024,1481504,2024,4,10-K,20241008_10-K_edgar_data_1481504_0001477932-24-006252.txt,2024/QTR4/20241008_10-K_edgar_data_1481504_0001477932-24-006252.txt,,12,Other,unknown
expansion_2024_batch_02,e2b025b7ebba3846,20260308,quarter_round_robin,active_2021_2024,1490873,2024,4,10-K,20241016_10-K_edgar_data_1490873_0001477932-24-006462.txt,2024/QTR4/20241016_10-K_edgar_data_1490873_0001477932-24-006462.txt,,12,Other,unknown
expansion_2024_batch_02,f299b173fcf7db59,20260308,quarter_round_robin,active_2021_2024,1500198,2024,4,10-K,20241217_10-K_edgar_data_1500198_0001213900-24-109524.txt,2024/QTR4/20241217_10-K_edgar_data_1500198_0001213900-24-109524.txt,,12,Other,unknown
expansion_2024_batch_02,4a46950887b48395,20260308,quarter_round_robin,active_2021_2024,1527728,2024,4,10-K,20241010_10-K_edgar_data_1527728_0001731122-24-001578.txt,2024/QTR4/20241010_10-K_edgar_data_1527728_0001731122-24-001578.txt,,12,Other,unknown
expansion_2024_batch_02,df37ea4c3d0c77d2,20260308,quarter_round_robin,active_2021_2024,1530950,2024,4,10-K,20241115_10-K_edgar_data_1530950_0001530950-24-000365.txt,2024/QTR4/20241115_10-K_edgar_data_1530950_0001530950-24-000365.txt,,12,Other,unknown
expansion_2024_batch_02,3ccf0d11412b207f,20260308,quarter_round_robin,active_2021_2024,1581280,2024,4,10-K,20241118_10-K_edgar_data_1581280_0001628280-24-048262.txt,2024/QTR4/20241118_10-K_edgar_data_1581280_0001628280-24-048262.txt,,12,Other,unknown
expansion_2024_batch_02,d7777ea9cc66a407,20260308,quarter_round_robin,active_2021_2024,1584509,2024,4,10-K,20241119_10-K_edgar_data_1584509_0001584509-24-000212.txt,2024/QTR4/20241119_10-K_edgar_data_1584509_0001584509-24-000212.txt,,12,Other,unknown
expansion_2024_batch_02,12757d0e98a3b1fe,20260308,quarter_round_robin,active_2021_2024,1584693,2024,4,10-K,20241029_10-K_edgar_data_1584693_0001493152-24-042789.txt,2024/QTR4/20241029_10-K_edgar_data_1584693_0001493152-24-042789.txt,,12,Other,unknown
expansion_2024_batch_02,a83bcf91067500dc,20260308,quarter_round_robin,active_2021_2024,1592057,2024,4,10-K,20241003_10-K_edgar_data_1592057_0001592057-24-000036.txt,2024/QTR4/20241003_10-K_edgar_data_1592057_0001592057-24-000036.txt,,12,Other,unknown
expansion_2024_batch_02,9bc4cf6a07327f08,20260308,quarter_round_robin,active_2021_2024,1593001,2024,4,10-K,20241227_10-K_edgar_data_1593001_0001213900-24-113166.txt,2024/QTR4/20241227_10-K_edgar_data_1593001_0001213900-24-113166.txt,,12,Other,unknown
expansion_2024_batch_02,c09330e3253332f4,20260308,quarter_round_robin,active_2021_2024,1601046,2024,4,10-K,20241217_10-K_edgar_data_1601046_0001601046-24-000159.txt,2024/QTR4/20241217_10-K_edgar_data_1601046_0001601046-24-000159.txt,,12,Other,unknown
expansion_2024_batch_02,ad56a2ca25f70726,20260308,quarter_round_robin,active_2021_2024,16040,2024,4,10-K,20241120_10-K_edgar_data_16040_0000950170-24-129210.txt,2024/QTR4/20241120_10-K_edgar_data_16040_0000950170-24-129210.txt,,12,Other,unknown
expansion_2024_batch_02,8fc675842db180c0,20260308,quarter_round_robin,active_2021_2024,1605331,2024,4,10-K,20241126_10-K_edgar_data_1605331_0001663577-24-000297.txt,2024/QTR4/20241126_10-K_edgar_data_1605331_0001663577-24-000297.txt,,12,Other,unknown
expansion_2024_batch_02,94accaafb5087e39,20260308,quarter_round_robin,active_2021_2024,1610820,2024,4,10-K,20241029_10-K_edgar_data_1610820_0001493152-24-042743.txt,2024/QTR4/20241029_10-K_edgar_data_1610820_0001493152-24-042743.txt,,12,Other,unknown
expansion_2024_batch_02,434f6b9923a0a147,20260308,quarter_round_robin,active_2021_2024,1616533,2024,4,10-K,20241024_10-K_edgar_data_1616533_0001628280-24-043646.txt,2024/QTR4/20241024_10-K_edgar_data_1616533_0001628280-24-043646.txt,,12,Other,unknown
expansion_2024_batch_02,fde40e055e87c5dd,20260308,quarter_round_robin,active_2021_2024,1618921,2024,4,10-K,20241015_10-K_edgar_data_1618921_0001618921-24-000084.txt,2024/QTR4/20241015_10-K_edgar_data_1618921_0001618921-24-000084.txt,,12,Other,unknown
expansion_2024_batch_02,9f5469e542f76fc3,20260308,quarter_round_robin,active_2021_2024,1624985,2024,4,10-K,20241002_10-K_edgar_data_1624985_0001683168-24-006824.txt,2024/QTR4/20241002_10-K_edgar_data_1624985_0001683168-24-006824.txt,,12,Other,unknown
