cik,years_present,years_present_count,year_2016_present,year_2017_present,year_2018_present,year_2019_present,year_2020_present,year_2021_present,year_2022_present,year_2023_present,year_2024_present,year_2025_present
0000106535,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0000106640,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000107140,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0000107263,2025,1,False,False,False,False,False,False,False,False,False,True
0000107815,2025,1,False,False,False,False,False,False,False,False,False,True
0000107832,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000107833,2025,1,False,False,False,False,False,False,False,False,False,True
0000108312,2025,1,False,False,False,False,False,False,False,False,False,True
0000108516,2025,1,False,False,False,False,False,False,False,False,False,True
0000108772,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0000109198,2025,1,False,False,False,False,False,False,False,False,False,True
0000109380,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000109563,"2021,2022,2023,2024",4,False,False,False,False,False,True,True,True,True,False
0000110019,2025,1,False,False,False,False,False,False,False,False,False,True
0000110621,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0000200406,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000201533,2025,1,False,False,False,False,False,False,False,False,False,True
0000202058,2025,1,False,False,False,False,False,False,False,False,False,True
0000202584,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000203527,"2018,2019,2020,2021",4,False,False,True,True,True,True,False,False,False,False
0000203596,2025,1,False,False,False,False,False,False,False,False,False,True
0000216085,"2022,2023,2024",3,False,False,False,False,False,False,True,True,True,False
0000217346,2025,1,False,False,False,False,False,False,False,False,False,True
0000225211,"2016,2017,2022",3,True,True,False,False,False,False,True,False,False,False
0000225628,"2019,2020,2021,2022",4,False,False,False,True,True,True,True,False,False,False
0000230557,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000275880,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0000277135,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000277509,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000277638,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000277948,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000278165,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0000310142,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0000310158,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000310522,"2019,2023,2024,2025",4,False,False,False,True,False,False,False,True,True,True
0000310764,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0000310826,2022,1,False,False,False,False,False,False,True,False,False,False
0000313143,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000313616,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0000313927,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000314203,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000314227,"2021,2024",2,False,False,False,False,False,True,False,False,True,False
0000314489,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000314808,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000315131,2025,1,False,False,False,False,False,False,False,False,False,True
0000315189,"2017,2018,2019,2022,2023,2024,2025",7,False,True,True,True,False,False,True,True,True,True
0000315213,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0000315256,2022,1,False,False,False,False,False,False,True,False,False,False
0000315293,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000315709,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0000315958,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0000316709,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000317187,2025,1,False,False,False,False,False,False,False,False,False,True
0000317788,"2021,2022,2024",3,False,False,False,False,False,True,True,False,True,False
0000318154,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000318299,2025,1,False,False,False,False,False,False,False,False,False,True
0000319201,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,False,True,True,True,True,True,True,True,True,True
0000319458,2024,1,False,False,False,False,False,False,False,False,True,False
0000319671,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0000319687,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000320121,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0000320187,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000320193,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0000320335,2025,1,False,False,False,False,False,False,False,False,False,True
0000350868,"2016,2017,2019,2022,2023,2024",6,True,True,False,True,False,False,True,True,True,False
0000350894,2025,1,False,False,False,False,False,False,False,False,False,True
0000351569,2025,1,False,False,False,False,False,False,False,False,False,True
0000351817,"2019,2024",2,False,False,False,True,False,False,False,False,True,False
0000351834,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000351998,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0000352541,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000354190,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0000354707,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0000354950,"2019,2024,2025",3,False,False,False,True,False,False,False,False,True,True
0000354963,2025,1,False,False,False,False,False,False,False,False,False,True
0000355019,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0000355811,2025,1,False,False,False,False,False,False,False,False,False,True
0000356028,"2017,2018",2,False,True,True,False,False,False,False,False,False,False
0000356171,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000356309,2023,1,False,False,False,False,False,False,False,True,False,False
0000356590,"2021,2022,2023,2024",4,False,False,False,False,False,True,True,True,True,False
0000357173,2025,1,False,False,False,False,False,False,False,False,False,True
0000357294,2025,1,False,False,False,False,False,False,False,False,False,True
0000357301,2025,1,False,False,False,False,False,False,False,False,False,True
0000700564,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000700764,2024,1,False,False,False,False,False,False,False,False,True,False
0000700841,2025,1,False,False,False,False,False,False,False,False,False,True
0000700923,2020,1,False,False,False,False,True,False,False,False,False,False
0000701221,"2017,2018",2,False,True,True,False,False,False,False,False,False,False
0000701347,2025,1,False,False,False,False,False,False,False,False,False,True
0000701374,2024,1,False,False,False,False,False,False,False,False,True,False
0000701719,2025,1,False,False,False,False,False,False,False,False,False,True
0000701869,"2020,2021",2,False,False,False,False,True,True,False,False,False,False
0000701985,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000702165,2025,1,False,False,False,False,False,False,False,False,False,True
0000702513,2021,1,False,False,False,False,False,True,False,False,False,False
0000703351,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000703604,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000704172,2024,1,False,False,False,False,False,False,False,False,True,False
0000704532,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0000704562,2024,1,False,False,False,False,False,False,False,False,True,False
0000705432,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000706129,2025,1,False,False,False,False,False,False,False,False,False,True
0000707179,2025,1,False,False,False,False,False,False,False,False,False,True
0000707549,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0000708781,"2022,2023,2025",3,False,False,False,False,False,False,True,True,False,True
0000708818,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0000708821,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0000708955,2025,1,False,False,False,False,False,False,False,False,False,True
0000709283,"2019,2020,2021,2023,2024,2025",6,False,False,False,True,True,True,False,True,True,True
0000709337,"2016,2025",2,True,False,False,False,False,False,False,False,False,True
0000711034,2024,1,False,False,False,False,False,False,False,False,True,False
0000711065,2016,1,True,False,False,False,False,False,False,False,False,False
0000711404,2024,1,False,False,False,False,False,False,False,False,True,False
0000711669,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000712515,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0000712537,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0000712771,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0000713425,"2017,2018,2019,2020,2021,2022,2023,2024",8,False,True,True,True,True,True,True,True,True,False
0000713676,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0000714256,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000714310,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000714562,2025,1,False,False,False,False,False,False,False,False,False,True
0000715072,2025,1,False,False,False,False,False,False,False,False,False,True
0000715446,"2016,2018,2019,2020,2021,2022,2023",7,True,False,True,True,True,True,True,True,False,False
0000715579,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000715957,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000716133,2024,1,False,False,False,False,False,False,False,False,True,False
0000717423,"2019,2024,2025",3,False,False,False,True,False,False,False,False,True,True
0000717538,2025,1,False,False,False,False,False,False,False,False,False,True
0000717605,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000717720,2025,1,False,False,False,False,False,False,False,False,False,True
0000717806,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000718877,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0000718937,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0000719274,"2019,2020",2,False,False,False,True,True,False,False,False,False,False
0000719413,"2022,2024,2025",3,False,False,False,False,False,False,True,False,True,True
0000719955,"2018,2023,2024,2025",4,False,False,True,False,False,False,False,True,True,True
